id,is_inferred,source,target,type,,,,
3667,TRUE,Event_Communication_767,Relationship_AccessPermission_477,evidence_for,,,,
3669,FALSE,Event_Communication_768,Miranda Jordan,received,,,,
3670,TRUE,Event_Communication_768,Relationship_Colleagues_290,evidence_for,,,,
3673,FALSE,Event_Communication_770,Clepper Jensen,received,,,,
3674,TRUE,Event_Communication_770,Event_Enforcement_769,evidence_for,,,,
3675,TRUE,Event_Communication_770,Relationship_AccessPermission_479,evidence_for,,,,
3677,FALSE,Event_Communication_771,Miranda Jordan,received,,,,
3678,TRUE,Event_Communication_771,Relationship_Colleagues_290,evidence_for,,,,
3679,FALSE,Event_Communication_772,Clepper Jensen,received,,,,
3681,FALSE,Event_Communication_773,Miranda Jordan,received,,,,
3682,TRUE,Event_Communication_773,Relationship_Colleagues_290,evidence_for,,,,
3685,FALSE,Event_Communication_774,Clepper Jensen,received,,,,
3687,TRUE,Event_Communication_774,Relationship_Suspicious_483,evidence_for,,,,
3686,TRUE,Event_Communication_774,Relationship_Jurisdiction_586,evidence_for,,,,
3689,FALSE,Event_Communication_775,Miranda Jordan,received,,,,
3691,TRUE,Event_Communication_775,Relationship_Suspicious_485,evidence_for,,,,
3690,TRUE,Event_Communication_775,Relationship_Colleagues_290,evidence_for,,,,
3692,FALSE,Event_Communication_776,Clepper Jensen,received,,,,
3694,FALSE,Event_Communication_778,Green Guardians,received,,,,
3695,TRUE,Event_Communication_778,Event_Monitoring_777,evidence_for,,,,
3696,TRUE,Event_Communication_778,Relationship_Operates_176,evidence_for,,,,
3700,FALSE,Event_Communication_781,Oceanus City Council,received,,,,
3703,TRUE,Event_Communication_781,Relationship_Jurisdiction_446,evidence_for,,,,
3701,TRUE,Event_Communication_781,Event_Monitoring_192,evidence_for,,,,
3702,TRUE,Event_Communication_781,Event_Assessment_174,evidence_for,,,,
3706,FALSE,Event_Communication_783,Himark Harbor,received,,,,
3708,TRUE,Event_Communication_783,Relationship_Jurisdiction_446,evidence_for,,,,
3707,TRUE,Event_Communication_783,Event_Enforcement_745,evidence_for,,,,
3711,FALSE,Event_Communication_785,Seawatch,received,,,,
3712,TRUE,Event_Communication_785,Event_Enforcement_784,evidence_for,,,,
3713,TRUE,Event_Communication_785,Relationship_AccessPermission_489,evidence_for,,,,
3715,FALSE,Event_Communication_787,Himark Harbor,received,,,,
3716,TRUE,Event_Communication_787,Event_Assessment_786,evidence_for,,,,
3718,FALSE,Event_Communication_789,Seawatch,received,,,,
3719,TRUE,Event_Communication_789,Event_Monitoring_722,evidence_for,,,,
3724,FALSE,Event_Communication_792,Green Guardians,received,,,,
3726,TRUE,Event_Communication_792,Event_Assessment_791,evidence_for,,,,
3728,TRUE,Event_Communication_792,Relationship_Reports_355,evidence_for,,,,
3725,TRUE,Event_Communication_792,Event_Monitoring_595,evidence_for,,,,
3727,TRUE,Event_Communication_792,Relationship_AccessPermission_232,evidence_for,,,,
3730,FALSE,Event_Communication_793,Green Guardians,received,,,,
3731,TRUE,Event_Communication_793,Relationship_Coordinates_492,evidence_for,,,,
3732,FALSE,Event_Communication_794,Sam,received,,,,
3735,FALSE,Event_Communication_795,Liam Thorne,received,,,,
3736,TRUE,Event_Communication_795,Relationship_Coordinates_493,evidence_for,,,,
3737,TRUE,Event_Communication_795,Relationship_Colleagues_494,evidence_for,,,,
3740,FALSE,Event_Communication_796,The Accountant,received,,,,
3742,TRUE,Event_Communication_796,Relationship_Reports_496,evidence_for,,,,
,TRUE,Event_Communication_796,Relationship_Colleagues_601,evidence_for,,,,
3745,FALSE,Event_Communication_799,Reef Guardian,received,,,,
3746,TRUE,Event_Communication_799,Event_Monitoring_797,evidence_for,,,,
3747,TRUE,Event_Communication_799,Event_VesselMovement_798,evidence_for,,,,
3750,FALSE,Event_Communication_801,Defender,received,,,,
3752,TRUE,Event_Communication_801,Relationship_AccessPermission_497,evidence_for,,,,
3751,TRUE,Event_Communication_801,Event_Monitoring_946,evidence_for,,,,
3755,FALSE,Event_Communication_802,Mako,received,,,,
3757,TRUE,Event_Communication_802,Relationship_Coordinates_499,evidence_for,,,,
3756,TRUE,Event_Communication_802,Relationship_Operates_58,evidence_for,,,,
3761,FALSE,Event_Communication_804,Davis,received,,,,
3762,TRUE,Event_Communication_804,Event_Monitoring_803,evidence_for,,,,
3763,TRUE,Event_Communication_804,Relationship_AccessPermission_243,evidence_for,,,,
3764,TRUE,Event_Communication_804,Relationship_Colleagues_619,evidence_for,,,,
3765,FALSE,Event_Communication_805,Nadia Conti,received,,,,
3766,TRUE,Event_Communication_805,Event_Monitoring_803,evidence_for,,,,
3767,TRUE,Event_Communication_805,Relationship_AccessPermission_243,evidence_for,,,,
3768,TRUE,Event_Communication_805,Relationship_Colleagues_619,evidence_for,,,,
3772,FALSE,Event_Communication_808,Mako,received,,,,
3773,TRUE,Event_Communication_808,Event_VesselMovement_806,evidence_for,,,,
3774,TRUE,Event_Communication_808,Event_TourActivity_807,evidence_for,,,,
3775,TRUE,Event_Communication_808,Relationship_AccessPermission_502,evidence_for,,,,
3778,FALSE,Event_Communication_809,Remora,received,,,,
3779,TRUE,Event_Communication_809,Relationship_Coordinates_503,evidence_for,,,,
3782,FALSE,Event_Communication_810,Rodriguez,received,,,,
3784,TRUE,Event_Communication_810,Relationship_Operates_505,evidence_for,,,,
3783,TRUE,Event_Communication_810,Relationship_Operates_476,evidence_for,,,,
3786,FALSE,Event_Communication_811,Remora,received,,,,
3787,TRUE,Event_Communication_811,Relationship_Operates_506,evidence_for,,,,
3790,FALSE,Event_Communication_812,Mako,received,,,,
3792,TRUE,Event_Communication_812,Relationship_Coordinates_499,evidence_for,,,,
3791,TRUE,Event_Communication_812,Relationship_Coordinates_297,evidence_for,,,,
3795,FALSE,Event_Communication_815,Osprey,received,,,,
3797,TRUE,Event_Communication_815,Event_TourActivity_814,evidence_for,,,,
3796,TRUE,Event_Communication_815,Event_VesselMovement_122,evidence_for,,,,
3800,FALSE,Event_Communication_817,Mako,received,,,,
3801,TRUE,Event_Communication_817,Event_TourActivity_816,evidence_for,,,,
3802,TRUE,Event_Communication_817,Relationship_Coordinates_509,evidence_for,,,,
3807,FALSE,Event_Communication_819,Mako,received,,,,
3808,TRUE,Event_Communication_819,Event_Collaborate_818,evidence_for,,,,
3810,TRUE,Event_Communication_819,Relationship_AccessPermission_511,evidence_for,,,,
3811,TRUE,Event_Communication_819,Relationship_AccessPermission_512,evidence_for,,,,
3809,TRUE,Event_Communication_819,Relationship_Operates_58,evidence_for,,,,
3813,FALSE,Event_Communication_820,V. Miesel Shipping,received,,,,
3814,TRUE,Event_Communication_820,Relationship_Reports_513,evidence_for,,,,
3816,FALSE,Event_Communication_821,Neptune,received,,,,
3817,TRUE,Event_Communication_821,Relationship_Operates_514,evidence_for,,,,
3819,FALSE,Event_Communication_822,Remora,received,,,,
3820,TRUE,Event_Communication_822,Relationship_Coordinates_305,evidence_for,,,,
3823,FALSE,Event_Communication_823,Neptune,received,,,,
3824,TRUE,Event_Communication_823,Relationship_Coordinates_516,evidence_for,,,,
3825,TRUE,Event_Communication_823,Relationship_Operates_514,evidence_for,,,,
3827,FALSE,Event_Communication_824,V. Miesel Shipping,received,,,,
3828,TRUE,Event_Communication_824,Relationship_Coordinates_518,evidence_for,,,,
3831,FALSE,Event_Communication_825,Davis,received,,,,
3832,TRUE,Event_Communication_825,Relationship_Operates_519,evidence_for,,,,
3833,FALSE,Event_Communication_826,Reef Guardian,received,,,,
3837,FALSE,Event_Communication_828,Oceanus City Council,received,,,,
3840,TRUE,Event_Communication_828,Relationship_Operates_521,evidence_for,,,,
3839,TRUE,Event_Communication_828,Relationship_AccessPermission_497,evidence_for,,,,
3838,TRUE,Event_Communication_828,Event_Monitoring_946,evidence_for,,,,
3843,FALSE,Event_Communication_831,Horizon,received,,,,
3844,TRUE,Event_Communication_831,Event_Monitoring_829,evidence_for,,,,
3846,TRUE,Event_Communication_831,Relationship_Operates_36,evidence_for,,,,
3845,TRUE,Event_Communication_831,Event_Assessment_174,evidence_for,,,,
3849,FALSE,Event_Communication_833,Oceanus City Council,received,,,,
3851,TRUE,Event_Communication_833,Relationship_Suspicious_368,evidence_for,,,,
3850,TRUE,Event_Communication_833,Event_Monitoring_192,evidence_for,,,,
3856,FALSE,Event_Communication_834,Green Guardians,received,,,,
3859,TRUE,Event_Communication_834,Relationship_Reports_526,evidence_for,,,,
3860,TRUE,Event_Communication_834,Relationship_Jurisdiction_446,evidence_for,,,,
3857,TRUE,Event_Communication_834,Relationship_Operates_566,evidence_for,,,,
3858,TRUE,Event_Communication_834,Relationship_AccessPermission_497,evidence_for,,,,
3864,FALSE,Event_Communication_836,Horizon,received,,,,
3865,TRUE,Event_Communication_836,Event_Monitoring_835,evidence_for,,,,
3867,TRUE,Event_Communication_836,Relationship_Reports_529,evidence_for,,,,
3866,TRUE,Event_Communication_836,Relationship_Operates_36,evidence_for,,,,
3870,FALSE,Event_Communication_838,EcoVigil,received,,,,
3871,TRUE,Event_Communication_838,Event_Assessment_837,evidence_for,,,,
3872,TRUE,Event_Communication_838,Relationship_Coordinates_54,evidence_for,,,,
3875,FALSE,Event_Communication_840,V. Miesel Shipping,received,,,,
3876,TRUE,Event_Communication_840,Event_Enforcement_839,evidence_for,,,,
3877,TRUE,Event_Communication_840,Relationship_AccessPermission_214,evidence_for,,,,
3880,FALSE,Event_Communication_841,Rodriguez,received,,,,
3881,TRUE,Event_Communication_841,Relationship_Operates_514,evidence_for,,,,
3882,TRUE,Event_Communication_841,Relationship_AccessPermission_405,evidence_for,,,,
3887,FALSE,Event_Communication_842,Davis,received,,,,
3889,TRUE,Event_Communication_842,Relationship_Colleagues_535,evidence_for,,,,
3890,TRUE,Event_Communication_842,Relationship_Colleagues_536,evidence_for,,,,
3891,TRUE,Event_Communication_842,Relationship_Reports_537,evidence_for,,,,
3888,TRUE,Event_Communication_842,Relationship_Colleagues_617,evidence_for,,,,
3896,FALSE,Event_Communication_844,V. Miesel Shipping,received,,,,
3897,TRUE,Event_Communication_844,Event_VesselMovement_843,evidence_for,,,,
3898,TRUE,Event_Communication_844,Relationship_Operates_538,evidence_for,,,,
3899,TRUE,Event_Communication_844,Relationship_Colleagues_551,evidence_for,,,,
3900,FALSE,Event_Communication_845,Nadia Conti,received,,,,
3901,TRUE,Event_Communication_845,Event_VesselMovement_843,evidence_for,,,,
3902,TRUE,Event_Communication_845,Relationship_Operates_538,evidence_for,,,,
3903,TRUE,Event_Communication_845,Relationship_Colleagues_551,evidence_for,,,,
3906,FALSE,Event_Communication_846,Nadia Conti,received,,,,
3907,TRUE,Event_Communication_846,Relationship_Colleagues_551,evidence_for,,,,
3908,TRUE,Event_Communication_846,Relationship_AccessPermission_214,evidence_for,,,,
3909,FALSE,Event_Communication_847,V. Miesel Shipping,received,,,,
3911,FALSE,Event_Communication_849,Oceanus City Council,received,,,,
3912,TRUE,Event_Communication_849,Event_Monitoring_266,evidence_for,,,,
3914,FALSE,Event_Communication_850,Mako,received,,,,
3915,TRUE,Event_Communication_850,Relationship_Coordinates_297,evidence_for,,,,
3918,FALSE,Event_Communication_851,Neptune,received,,,,
3919,TRUE,Event_Communication_851,Relationship_Operates_543,evidence_for,,,,
3920,TRUE,Event_Communication_851,Relationship_Colleagues_551,evidence_for,,,,
3922,FALSE,Event_Communication_852,Remora,received,,,,
3923,TRUE,Event_Communication_852,Relationship_Coordinates_305,evidence_for,,,,
3925,FALSE,Event_Communication_853,Remora,received,,,,
3926,TRUE,Event_Communication_853,Relationship_Operates_546,evidence_for,,,,
3930,FALSE,Event_Communication_855,Reef Guardian,received,,,,
3931,TRUE,Event_Communication_855,Event_Enforcement_854,evidence_for,,,,
3932,TRUE,Event_Communication_855,Relationship_AccessPermission_497,evidence_for,,,,
3935,FALSE,Event_Communication_857,Seawatch,received,,,,
3936,TRUE,Event_Communication_857,Event_Monitoring_856,evidence_for,,,,
3937,TRUE,Event_Communication_857,Relationship_Coordinates_548,evidence_for,,,,
3939,FALSE,Event_Communication_859,Sam,received,,,,
3940,TRUE,Event_Communication_859,Event_Monitoring_722,evidence_for,,,,
3941,FALSE,Event_Communication_860,The Lookout,received,,,,
3943,FALSE,Event_Communication_862,Sam,received,,,,
3944,TRUE,Event_Communication_862,Event_Monitoring_722,evidence_for,,,,
3947,FALSE,Event_Communication_864,Mrs. Money,received,,,,
3949,TRUE,Event_Communication_864,Relationship_Reports_41,evidence_for,,,,
3948,TRUE,Event_Communication_864,Event_Monitoring_722,evidence_for,,,,
3952,FALSE,Event_Communication_866,Boss,received,,,,
3954,TRUE,Event_Communication_866,Relationship_Coordinates_550,evidence_for,,,,
3953,TRUE,Event_Communication_866,Event_Monitoring_722,evidence_for,,,,
3955,FALSE,Event_Communication_867,The Accountant,received,,,,
3957,TRUE,Event_Communication_867,Relationship_Coordinates_550,evidence_for,,,,
3956,TRUE,Event_Communication_867,Event_Monitoring_722,evidence_for,,,,
3959,FALSE,Event_Communication_869,Nadia Conti,received,,,,
3960,TRUE,Event_Communication_869,Event_Collaborate_868,evidence_for,,,,
3961,TRUE,Event_Communication_869,Relationship_Colleagues_551,evidence_for,,,,
3964,FALSE,Event_Communication_871,Mako,received,,,,
3966,TRUE,Event_Communication_871,Relationship_AccessPermission_553,evidence_for,,,,
3965,TRUE,Event_Communication_871,Event_VesselMovement_892,evidence_for,,,,
3969,FALSE,Event_Communication_873,Davis,received,,,,
3971,TRUE,Event_Communication_873,Relationship_Operates_546,evidence_for,,,,
3970,TRUE,Event_Communication_873,Event_VesselMovement_892,evidence_for,,,,
3973,FALSE,Event_Communication_875,Reef Guardian,received,,,,
3974,TRUE,Event_Communication_875,Event_Monitoring_978,evidence_for,,,,
3977,FALSE,Event_Communication_877,Horizon,received,,,,
3979,TRUE,Event_Communication_877,Relationship_Coordinates_555,evidence_for,,,,
3978,TRUE,Event_Communication_877,Event_Monitoring_856,evidence_for,,,,
3982,FALSE,Event_Communication_879,Seawatch,received,,,,
3983,TRUE,Event_Communication_879,Event_Monitoring_878,evidence_for,,,,
3984,TRUE,Event_Communication_879,Relationship_Coordinates_556,evidence_for,,,,
3988,FALSE,Event_Communication_881,Oceanus City Council,received,,,,
3991,TRUE,Event_Communication_881,Relationship_Reports_587,evidence_for,,,,
3989,TRUE,Event_Communication_881,Event_VesselMovement_931,evidence_for,,,,
3990,TRUE,Event_Communication_881,Relationship_AccessPermission_588,evidence_for,,,,
3993,FALSE,Event_Communication_882,Green Guardians,received,,,,
3994,TRUE,Event_Communication_882,Relationship_Unfriendly_625,evidence_for,,,,
3997,FALSE,Event_Communication_884,Knowles,received,,,,
3998,TRUE,Event_Communication_884,Event_VesselMovement_883,evidence_for,,,,
3999,TRUE,Event_Communication_884,Relationship_AccessPermission_560,evidence_for,,,,
4002,FALSE,Event_Communication_886,Haacklee Harbor,received,,,,
4003,TRUE,Event_Communication_886,Event_VesselMovement_883,evidence_for,,,,
4004,TRUE,Event_Communication_886,Relationship_AccessPermission_560,evidence_for,,,,
4007,FALSE,Event_Communication_888,Oceanus City Council,received,,,,
4008,TRUE,Event_Communication_888,Event_VesselMovement_887,evidence_for,,,,
4009,TRUE,Event_Communication_888,Relationship_AccessPermission_562,evidence_for,,,,
4012,FALSE,Event_Communication_890,Neptune,received,,,,
4013,TRUE,Event_Communication_890,Event_VesselMovement_402,evidence_for,,,,
4014,TRUE,Event_Communication_890,Relationship_AccessPermission_244,evidence_for,,,,
4016,FALSE,Event_Communication_891,Davis,received,,,,
4017,TRUE,Event_Communication_891,Relationship_AccessPermission_564,evidence_for,,,,
4019,FALSE,Event_Communication_893,Remora,received,,,,
4020,TRUE,Event_Communication_893,Event_VesselMovement_892,evidence_for,,,,
4022,FALSE,Event_Communication_895,Sentinel,received,,,,
4024,FALSE,Event_Communication_897,Mako,received,,,,
4025,TRUE,Event_Communication_897,Event_Monitoring_266,evidence_for,,,,
4027,FALSE,Event_Communication_898,Sentinel,received,,,,
4028,TRUE,Event_Communication_898,Relationship_Coordinates_565,evidence_for,,,,
4029,FALSE,Event_Communication_899,Reef Guardian,received,,,,
4031,FALSE,Event_Communication_901,Green Guardians,received,,,,
4032,TRUE,Event_Communication_901,Event_Monitoring_900,evidence_for,,,,
4033,TRUE,Event_Communication_901,Relationship_Operates_566,evidence_for,,,,
4035,FALSE,Event_Communication_902,Oceanus City Council,received,,,,
4036,TRUE,Event_Communication_902,Relationship_Unfriendly_567,evidence_for,,,,
4038,FALSE,Event_Communication_903,Paackland Harbor,received,,,,
4039,TRUE,Event_Communication_903,Relationship_Jurisdiction_583,evidence_for,,,,
4043,FALSE,Event_Communication_905,Sentinel,received,,,,
4044,TRUE,Event_Communication_905,Event_VesselMovement_904,evidence_for,,,,
4045,TRUE,Event_Communication_905,Relationship_AccessPermission_569,evidence_for,,,,
4046,TRUE,Event_Communication_905,Relationship_Jurisdiction_583,evidence_for,,,,
4051,FALSE,Event_Communication_908,Green Guardians,received,,,,
4055,TRUE,Event_Communication_908,Relationship_Reports_572,evidence_for,,,,
4054,TRUE,Event_Communication_908,Relationship_Operates_176,evidence_for,,,,
4052,TRUE,Event_Communication_908,Event_Monitoring_266,evidence_for,,,,
4053,TRUE,Event_Communication_908,Event_Assessment_973,evidence_for,,,,
4058,FALSE,Event_Communication_910,Seawatch,received,,,,
4059,TRUE,Event_Communication_910,Event_Monitoring_909,evidence_for,,,,
4060,TRUE,Event_Communication_910,Relationship_Coordinates_573,evidence_for,,,,
4062,FALSE,Event_Communication_912,Sentinel,received,,,,
4063,TRUE,Event_Communication_912,Event_Monitoring_911,evidence_for,,,,
4067,FALSE,Event_Communication_914,Mako,received,,,,
4070,TRUE,Event_Communication_914,Relationship_Jurisdiction_575,evidence_for,,,,
4068,TRUE,Event_Communication_914,Event_Assessment_973,evidence_for,,,,
4069,TRUE,Event_Communication_914,Relationship_AccessPermission_421,evidence_for,,,,
4074,FALSE,Event_Communication_916,Davis,received,,,,
4077,TRUE,Event_Communication_916,Relationship_Suspicious_577,evidence_for,,,,
4076,TRUE,Event_Communication_916,Relationship_Operates_58,evidence_for,,,,
4075,TRUE,Event_Communication_916,Event_Monitoring_803,evidence_for,,,,
4081,FALSE,Event_Communication_919,Mako,received,,,,
4082,TRUE,Event_Communication_919,Event_Monitoring_917,evidence_for,,,,
4084,TRUE,Event_Communication_919,Relationship_Coordinates_578,evidence_for,,,,
4083,TRUE,Event_Communication_919,Event_Assessment_628,evidence_for,,,,
4085,FALSE,Event_Communication_920,Reef Guardian,received,,,,
4087,FALSE,Event_Communication_921,The Lookout,received,,,,
4088,TRUE,Event_Communication_921,Relationship_Colleagues_589,evidence_for,,,,
4090,FALSE,Event_Communication_923,The Intern,received,,,,
4091,TRUE,Event_Communication_923,Event_Monitoring_922,evidence_for,,,,
4092,TRUE,Event_Communication_923,Relationship_Colleagues_589,evidence_for,,,,
4096,FALSE,Event_Communication_925,Mrs. Money,received,,,,
4099,TRUE,Event_Communication_925,Relationship_Colleagues_589,evidence_for,,,,
4098,TRUE,Event_Communication_925,Relationship_Colleagues_84,evidence_for,,,,
4097,TRUE,Event_Communication_925,Event_Monitoring_595,evidence_for,,,,
4100,FALSE,Event_Communication_926,Horizon,received,,,,
4103,FALSE,Event_Communication_928,Oceanus City Council,received,,,,
4104,TRUE,Event_Communication_928,Event_HarborReport_927,evidence_for,,,,
4105,TRUE,Event_Communication_928,Relationship_Jurisdiction_583,evidence_for,,,,
4110,FALSE,Event_Communication_930,Liam Thorne,received,,,,
4111,TRUE,Event_Communication_930,Event_Monitoring_929,evidence_for,,,,
4113,TRUE,Event_Communication_930,Relationship_AccessPermission_585,evidence_for,,,,
4114,TRUE,Event_Communication_930,Relationship_Jurisdiction_586,evidence_for,,,,
4112,TRUE,Event_Communication_930,Relationship_Reports_587,evidence_for,,,,
4119,FALSE,Event_Communication_933,Oceanus City Council,received,,,,
4120,TRUE,Event_Communication_933,Event_VesselMovement_931,evidence_for,,,,
4121,TRUE,Event_Communication_933,Event_Monitoring_932,evidence_for,,,,
4122,TRUE,Event_Communication_933,Relationship_Reports_587,evidence_for,,,,
4123,TRUE,Event_Communication_933,Relationship_AccessPermission_588,evidence_for,,,,
4124,FALSE,Event_Communication_935,The Intern,received,,,,
4125,TRUE,Event_Communication_935,Event_Monitoring_934,evidence_for,,,,
4127,FALSE,Event_Communication_936,The Lookout,received,,,,
4128,TRUE,Event_Communication_936,Relationship_Colleagues_589,evidence_for,,,,
4129,FALSE,Event_Communication_937,The Intern,received,,,,
4132,FALSE,Event_Communication_939,Sailor Shifts Team,received,,,,
4133,TRUE,Event_Communication_939,Event_TourActivity_938,evidence_for,,,,
4134,TRUE,Event_Communication_939,Relationship_AccessPermission_594,evidence_for,,,,
4137,FALSE,Event_Communication_940,Remora,received,,,,
4138,TRUE,Event_Communication_940,Relationship_AccessPermission_591,evidence_for,,,,
4139,TRUE,Event_Communication_940,Relationship_Operates_592,evidence_for,,,,
4144,FALSE,Event_Communication_943,Nadia Conti,received,,,,
4145,TRUE,Event_Communication_943,Event_Monitoring_941,evidence_for,,,,
4146,TRUE,Event_Communication_943,Event_Monitoring_942,evidence_for,,,,
4147,TRUE,Event_Communication_943,Relationship_Operates_593,evidence_for,,,,
4148,TRUE,Event_Communication_943,Relationship_AccessPermission_594,evidence_for,,,,
4150,FALSE,Event_Communication_945,Reef Guardian,received,,,,
4151,TRUE,Event_Communication_945,Event_VesselMovement_944,evidence_for,,,,
4157,FALSE,Event_Communication_949,EcoVigil,received,,,,
4158,TRUE,Event_Communication_949,Event_Monitoring_946,evidence_for,,,,
4159,TRUE,Event_Communication_949,Event_Enforcement_947,evidence_for,,,,
4161,TRUE,Event_Communication_949,Relationship_Coordinates_378,evidence_for,,,,
4162,TRUE,Event_Communication_949,Relationship_AccessPermission_497,evidence_for,,,,
4160,TRUE,Event_Communication_949,Event_Assessment_996,evidence_for,,,,
4166,FALSE,Event_Communication_950,The Accountant,received,,,,
4169,TRUE,Event_Communication_950,Relationship_Colleagues_599,evidence_for,,,,
4168,TRUE,Event_Communication_950,Relationship_Colleagues_11,evidence_for,,,,
4167,TRUE,Event_Communication_950,Relationship_Colleagues_601,evidence_for,,,,
4172,FALSE,Event_Communication_951,The Middleman,received,,,,
4173,TRUE,Event_Communication_951,Relationship_Suspicious_600,evidence_for,,,,
4174,TRUE,Event_Communication_951,Relationship_Colleagues_601,evidence_for,,,,
4176,FALSE,Event_Communication_953,Oceanus City Council,received,,,,
4177,TRUE,Event_Communication_953,Event_Enforcement_952,evidence_for,,,,
4179,FALSE,Event_Communication_955,Remora,received,,,,
4180,TRUE,Event_Communication_955,Event_VesselMovement_892,evidence_for,,,,
4185,FALSE,Event_Communication_958,V. Miesel Shipping,received,,,,
4187,TRUE,Event_Communication_958,Event_Monitoring_957,evidence_for,,,,
4188,TRUE,Event_Communication_958,Relationship_Operates_602,evidence_for,,,,
4189,TRUE,Event_Communication_958,Relationship_Reports_603,evidence_for,,,,
4186,TRUE,Event_Communication_958,Event_TourActivity_938,evidence_for,,,,
4192,FALSE,Event_Communication_960,Horizon,received,,,,
4194,TRUE,Event_Communication_960,Relationship_Reports_604,evidence_for,,,,
4193,TRUE,Event_Communication_960,Event_Monitoring_995,evidence_for,,,,
4196,FALSE,Event_Communication_961,Green Guardians,received,,,,
4197,TRUE,Event_Communication_961,Relationship_Coordinates_54,evidence_for,,,,
4201,FALSE,Event_Communication_963,Boss,received,,,,
4202,TRUE,Event_Communication_963,Event_TourActivity_962,evidence_for,,,,
4203,TRUE,Event_Communication_963,Relationship_Operates_58,evidence_for,,,,
4204,TRUE,Event_Communication_963,Relationship_AccessPermission_243,evidence_for,,,,
4206,FALSE,Event_Communication_964,Mako,received,,,,
4207,TRUE,Event_Communication_964,Relationship_Colleagues_536,evidence_for,,,,
4208,FALSE,Event_Communication_965,Seawatch,received,,,,
4213,FALSE,Event_Communication_968,Reef Guardian,received,,,,
4214,TRUE,Event_Communication_968,Event_Assessment_966,evidence_for,,,,
4215,TRUE,Event_Communication_968,Event_Monitoring_967,evidence_for,,,,
4216,TRUE,Event_Communication_968,Relationship_Coordinates_609,evidence_for,,,,
4217,TRUE,Event_Communication_968,Relationship_Reports_344,evidence_for,,,,
4222,FALSE,Event_Communication_970,Port Security,received,,,,
4224,TRUE,Event_Communication_970,Relationship_Jurisdiction_611,evidence_for,,,,
4226,TRUE,Event_Communication_970,Relationship_Jurisdiction_613,evidence_for,,,,
4225,TRUE,Event_Communication_970,Relationship_AccessPermission_497,evidence_for,,,,
4223,TRUE,Event_Communication_970,Event_Monitoring_946,evidence_for,,,,
4228,FALSE,Event_Communication_974,EcoVigil,received,,,,
4229,TRUE,Event_Communication_974,Event_Monitoring_971,evidence_for,,,,
4230,TRUE,Event_Communication_974,Event_Collaborate_972,evidence_for,,,,
4231,TRUE,Event_Communication_974,Event_Assessment_973,evidence_for,,,,
4232,TRUE,Event_Communication_974,Relationship_Coordinates_614,evidence_for,,,,
4233,TRUE,Event_Communication_974,Relationship_AccessPermission_615,evidence_for,,,,
4235,FALSE,Event_Communication_976,Sentinel,received,,,,
4236,TRUE,Event_Communication_976,Event_Monitoring_995,evidence_for,,,,
4238,FALSE,Event_Communication_977,Sentinel,received,,,,
4239,TRUE,Event_Communication_977,Relationship_Coordinates_616,evidence_for,,,,
4241,FALSE,Event_Communication_979,Oceanus City Council,received,,,,
4242,TRUE,Event_Communication_979,Event_Monitoring_978,evidence_for,,,,
4244,FALSE,Event_Communication_981,Davis,received,,,,
4245,TRUE,Event_Communication_981,Event_VesselMovement_980,evidence_for,,,,
4246,FALSE,Event_Communication_982,Rodriguez,received,,,,
4250,FALSE,Event_Communication_984,Davis,received,,,,
4252,TRUE,Event_Communication_984,Relationship_Colleagues_617,evidence_for,,,,
4253,TRUE,Event_Communication_984,Relationship_Coordinates_618,evidence_for,,,,
4251,TRUE,Event_Communication_984,Event_VesselMovement_892,evidence_for,,,,
4257,FALSE,Event_Communication_986,Remora,received,,,,
4259,TRUE,Event_Communication_986,Relationship_Colleagues_619,evidence_for,,,,
4260,TRUE,Event_Communication_986,Relationship_Operates_546,evidence_for,,,,
4258,TRUE,Event_Communication_986,Event_VesselMovement_892,evidence_for,,,,
4262,FALSE,Event_Communication_987,Mako,received,,,,
4263,TRUE,Event_Communication_987,Relationship_Coordinates_621,evidence_for,,,,
4266,FALSE,Event_Communication_989,Himark Harbor,received,,,,
4268,TRUE,Event_Communication_989,Relationship_Reports_622,evidence_for,,,,
4267,TRUE,Event_Communication_989,Event_VesselMovement_122,evidence_for,,,,
4270,FALSE,Event_Communication_991,Horizon,received,,,,
4271,TRUE,Event_Communication_991,Event_Monitoring_595,evidence_for,,,,
4275,FALSE,Event_Communication_993,Oceanus City Council,received,,,,
4276,TRUE,Event_Communication_993,Event_Enforcement_992,evidence_for,,,,
4277,TRUE,Event_Communication_993,Relationship_Coordinates_623,evidence_for,,,,
4278,TRUE,Event_Communication_993,Relationship_AccessPermission_489,evidence_for,,,,
4280,FALSE,Event_Communication_994,Green Guardians,received,,,,
4281,TRUE,Event_Communication_994,Relationship_Unfriendly_625,evidence_for,,,,
4285,FALSE,Event_Communication_997,EcoVigil,received,,,,
4286,TRUE,Event_Communication_997,Event_Monitoring_995,evidence_for,,,,
4287,TRUE,Event_Communication_997,Event_Assessment_996,evidence_for,,,,
4288,TRUE,Event_Communication_997,Relationship_Reports_51,evidence_for,,,,
4291,FALSE,Event_Communication_999,Mako,received,,,,
4292,TRUE,Event_Communication_999,Event_Enforcement_998,evidence_for,,,,
4293,TRUE,Event_Communication_999,Relationship_AccessPermission_497,evidence_for,,,,
4296,FALSE,Event_Communication_1001,Davis,received,,,,
